"state","city","zip","assaults17","acs_pop15_19","acs_pop18_24","acs_med_age","acs_white","acs_black","acs_pop18_24_nohs","acs_foodstamp","acs_med_inc","acs_inc150k","acs_inc25k","acs_pop18_24_college","acs_pop25_nohs","acs_pop25_college","fb_animated_movies","fb_movies","fb_comedy_movies","fb_fantasy_movies","fb_science_fiction_movies","fb_thriller_movies","fb_action_movies","fb_musical_theatre","fb_documentary_movies","fb_drama_movies","fb_anime_movies","fb_horror_movies","fb_classical_music","fb_music","fb_gospel_music","fb_soul_music","fb_jazz_music","fb_dance_music","fb_rhythm_and_blues_music","fb_hip_hop_music","fb_blues_music","fb_music_videos","fb_pop_music","fb_country_music","fb_rock_music","fb_heavy_metal_music","fb_electronic_music","fb_word_games","fb_action_games","fb_gambling","fb_online_poker","fb_firstperson_shooter_games","fb_games","fb_online_games","fb_simulation_games","fb_casino_games","fb_board_games","fb_roleplaying_games","fb_racing_games","fb_browser_games","fb_shooter_games","fb_sports_games","fb_strategy_games","fb_card_games","fb_puzzle_video_games","fb_video_games","sample"
"NY","NewYork",11105,365.650373716191,4.1,8.8,34.3,76,2.27,8.9,7.9,70935,10.3,17.3,77.9,14.4,48.1,0.0743589743589744,0.692307692307692,0.282051282051282,0.0769230769230769,0.0923076923076923,0.11025641025641,0.146153846153846,0.105128205128205,0.130769230769231,0.0948717948717949,0.058974358974359,0.130769230769231,0.0769230769230769,0.82051282051282,0.058974358974359,0.148717948717949,0.11025641025641,0.0538461538461538,0.187179487179487,0.230769230769231,0.123076923076923,0.282051282051282,0.282051282051282,0.0897435897435897,0.358974358974359,0.130769230769231,0.207692307692308,0.0512820512820513,0.0794871794871795,0.169230769230769,0.00974358974358974,0.192307692307692,0.641025641025641,0.0974358974358974,0.0176923076923077,0.0058974358974359,0.0182051282051282,0.0307692307692308,0.0282051282051282,0.00820512820512821,0.0256410256410256,0.0282051282051282,0.0102564102564103,0.0512820512820513,0.0794871794871795,0.538461538461538,0
"NY","NewYork",11106,713.69679480573,3.8,8.6,36.4,57,6.99,13.6,14.3,58803,9.6,27.5,65.5,15.5,44.5,0.0830508474576271,0.728813559322034,0.254237288135593,0.0694915254237288,0.0915254237288136,0.123728813559322,0.142372881355932,0.111864406779661,0.122033898305085,0.110169491525424,0.0779661016949153,0.113559322033898,0.0813559322033898,0.830508474576271,0.0576271186440678,0.169491525423729,0.105084745762712,0.0711864406779661,0.186440677966102,0.254237288135593,0.106779661016949,0.338983050847458,0.338983050847458,0.0796610169491525,0.355932203389831,0.133898305084746,0.203389830508475,0.0474576271186441,0.088135593220339,0.167796610169492,0.00847457627118644,0.186440677966102,0.627118644067797,0.0915254237288136,0.0220338983050847,0.00576271186440678,0.0186440677966102,0.0406779661016949,0.0254237288135593,0.00796610169491525,0.0305084745762712,0.0406779661016949,0.00932203389830509,0.0610169491525424,0.0813559322033898,0.525423728813559,0
"NY","NewYork",11201,1211.65381319623,4,8.8,35.1,65,13.55,7.5,8,147225,34,15.3,77.5,7.9,69.3,0.0655172413793104,0.67816091954023,0.241379310344828,0.0620689655172414,0.0701149425287356,0.0931034482758621,0.114942528735632,0.0908045977011494,0.114942528735632,0.0954022988505747,0.0597701149425287,0.0873563218390805,0.0551724137931034,0.804597701149425,0.0609195402298851,0.160919540229885,0.0977011494252874,0.0448275862068966,0.172413793103448,0.241379310344828,0.0988505747126437,0.28735632183908,0.275862068965517,0.0758620689655172,0.298850574712644,0.1,0.160919540229885,0.0609195402298851,0.0793103448275862,0.137931034482759,0.00747126436781609,0.172413793103448,0.597701149425287,0.0793103448275862,0.0172413793103448,0.00379310344827586,0.0160919540229885,0.0241379310344828,0.0206896551724138,0.00666666666666667,0.0241379310344828,0.0229885057471264,0.00827586206896552,0.0540229885057471,0.0770114942528736,0.459770114942529,1
"NY","NewYork",11203,1220.23534992818,6.2,9.2,39.6,4,89.92,12.5,18,57731,5.2,28.3,59.9,15.2,20.6,0.0584415584415584,0.662337662337662,0.246753246753247,0.0649350649350649,0.0571428571428571,0.102597402597403,0.12987012987013,0.061038961038961,0.087012987012987,0.0987012987012987,0.0753246753246753,0.0844155844155844,0.0454545454545455,0.792207792207792,0.111688311688312,0.233766233766234,0.112987012987013,0.0649350649350649,0.25974025974026,0.38961038961039,0.0844155844155844,0.38961038961039,0.285714285714286,0.051948051948052,0.311688311688312,0.0909090909090909,0.155844155844156,0.0558441558441558,0.111688311688312,0.155844155844156,0.00493506493506494,0.194805194805195,0.649350649350649,0.112987012987013,0.0272727272727273,0.00974025974025974,0.012987012987013,0.0311688311688312,0.0337662337662338,0.00792207792207792,0.0350649350649351,0.0402597402597403,0.0074025974025974,0.0701298701298701,0.112987012987013,0.519480519480519,0
"NY","NewYork",11204,268.369654349825,6.5,8.7,34.4,64,0.82,13.6,24.6,52317,8.2,29.7,58.4,26.7,25.1,0.0716981132075472,0.60377358490566,0.226415094339623,0.069811320754717,0.0547169811320755,0.0849056603773585,0.128301886792453,0.0641509433962264,0.069811320754717,0.0849056603773585,0.0754716981132075,0.0886792452830189,0.0547169811320755,0.716981132075472,0.0377358490566038,0.118867924528302,0.060377358490566,0.0415094339622641,0.132075471698113,0.181132075471698,0.0622641509433962,0.283018867924528,0.264150943396226,0.0660377358490566,0.264150943396226,0.069811320754717,0.139622641509434,0.039622641509434,0.105660377358491,0.152830188679245,0.00962264150943396,0.156603773584906,0.622641509433962,0.115094339622642,0.0245283018867925,0.00679245283018868,0.0149056603773585,0.0339622641509434,0.030188679245283,0.00981132075471698,0.0358490566037736,0.0339622641509434,0.0135849056603774,0.0509433962264151,0.10377358490566,0.490566037735849,0
"NY","NewYork",11205,865.26004071812,6.4,14.4,29.4,47,31.98,11.6,29.6,47618,12.2,32.7,60.8,18.8,42.7,0.0982456140350877,0.771929824561403,0.298245614035088,0.0964912280701754,0.108771929824561,0.133333333333333,0.175438596491228,0.107017543859649,0.150877192982456,0.128070175438597,0.0964912280701754,0.121052631578947,0.0807017543859649,0.894736842105263,0.0947368421052632,0.263157894736842,0.140350877192982,0.0719298245614035,0.280701754385965,0.368421052631579,0.152631578947368,0.385964912280702,0.385964912280702,0.0912280701754386,0.385964912280702,0.171929824561404,0.245614035087719,0.0614035087719298,0.12280701754386,0.175438596491228,0.00736842105263158,0.245614035087719,0.719298245614035,0.110526315789474,0.0315789473684211,0.00701754385964912,0.0192982456140351,0.0421052631578947,0.0280701754385965,0.00754385964912281,0.0368421052631579,0.0421052631578947,0.0110526315789474,0.0596491228070175,0.105263157894737,0.578947368421053,0
"NY","NewYork",11206,1189.77430842157,6.5,11.8,29,46,25.69,17,40,31144,4.9,44.3,58.5,30.1,22.2,0.1,0.727272727272727,0.263636363636364,0.0836363636363636,0.0809090909090909,0.109090909090909,0.154545454545455,0.0909090909090909,0.127272727272727,0.1,0.1,0.127272727272727,0.0818181818181818,0.845454545454545,0.0845454545454545,0.218181818181818,0.136363636363636,0.0754545454545455,0.236363636363636,0.363636363636364,0.118181818181818,0.4,0.354545454545455,0.0727272727272727,0.354545454545455,0.136363636363636,0.218181818181818,0.0527272727272727,0.127272727272727,0.181818181818182,0.00790909090909091,0.218181818181818,0.690909090909091,0.127272727272727,0.0245454545454545,0.00836363636363636,0.02,0.0354545454545455,0.0318181818181818,0.00836363636363636,0.0336363636363636,0.0409090909090909,0.0127272727272727,0.0654545454545455,0.109090909090909,0.563636363636364,0
"NY","NewYork",11207,1705.10369016555,7.9,12.3,31.5,13,65.12,21.5,36,39508,3.3,39.4,48.9,26.9,13.6,0.0785714285714286,0.692857142857143,0.264285714285714,0.0785714285714286,0.0607142857142857,0.114285714285714,0.15,0.0714285714285714,0.1,0.1,0.0857142857142857,0.1,0.0607142857142857,0.785714285714286,0.0928571428571429,0.221428571428571,0.114285714285714,0.0628571428571429,0.264285714285714,0.4,0.1,0.407142857142857,0.321428571428571,0.0564285714285714,0.314285714285714,0.1,0.178571428571429,0.0557142857142857,0.135714285714286,0.171428571428571,0.00514285714285714,0.207142857142857,0.678571428571429,0.114285714285714,0.0285714285714286,0.01,0.0164285714285714,0.0357142857142857,0.0307142857142857,0.00857142857142857,0.0371428571428571,0.04,0.01,0.0857142857142857,0.135714285714286,0.557142857142857,0
"NY","NewYork",11208,1273.34917472056,8.1,11.8,31,27,54.32,20.2,25.4,40745,3.4,37.8,38.5,22.1,13.3,0.0724489795918367,0.673469387755102,0.244897959183673,0.0653061224489796,0.0520408163265306,0.0959183673469388,0.13265306122449,0.0591836734693878,0.0806122448979592,0.0897959183673469,0.0959183673469388,0.0959183673469388,0.0551020408163265,0.816326530612245,0.0826530612244898,0.183673469387755,0.0948979591836735,0.0540816326530612,0.224489795918367,0.36734693877551,0.0908163265306123,0.408163265306122,0.316326530612245,0.0571428571428571,0.306122448979592,0.0959183673469388,0.163265306122449,0.0479591836734694,0.13265306122449,0.183673469387755,0.00510204081632653,0.204081632653061,0.693877551020408,0.13265306122449,0.0285714285714286,0.00989795918367347,0.0163265306122449,0.0326530612244898,0.0377551020408163,0.00775510204081633,0.0438775510204082,0.0418367346938776,0.0112244897959184,0.0775510204081633,0.13265306122449,0.571428571428571,1
"NY","NewYork",11209,361.566600285299,5.2,6.9,39.4,76,1.95,11.2,12.2,80078,15.3,21.7,65.4,11.9,46.9,0.078125,0.65625,0.25,0.0765625,0.08125,0.1125,0.134375,0.096875,0.121875,0.1,0.065625,0.1109375,0.0546875,0.796875,0.05625,0.1546875,0.09375,0.046875,0.171875,0.21875,0.096875,0.3125,0.3125,0.0859375,0.328125,0.1234375,0.171875,0.05625,0.103125,0.171875,0.0078125,0.1875,0.65625,0.10625,0.0203125,0.00578125,0.0171875,0.0390625,0.025,0.00953125,0.0296875,0.0296875,0.01,0.0609375,0.0953125,0.515625,0
"NY","NewYork",11210,551.666864396726,8.2,11,35.2,30,59.48,11.6,22.2,66595,10.8,19.8,64.7,11.6,34.2,0.0859375,0.6875,0.25,0.071875,0.0703125,0.1015625,0.153125,0.0796875,0.1125,0.1046875,0.09375,0.103125,0.05625,0.78125,0.0828125,0.1875,0.0890625,0.0625,0.21875,0.328125,0.084375,0.359375,0.28125,0.05,0.296875,0.103125,0.15625,0.0546875,0.1421875,0.171875,0.00734375,0.203125,0.65625,0.11875,0.028125,0.0078125,0.015625,0.034375,0.0328125,0.0084375,0.0421875,0.040625,0.00984375,0.065625,0.1359375,0.515625,1
"NY","NewYork",11211,366.158000245469,4.9,9.8,30.3,78,6.07,14.9,25.4,44107,15.3,29.2,57.9,17.6,45.4,0.0765957446808511,0.702127659574468,0.234042553191489,0.0702127659574468,0.0872340425531915,0.102127659574468,0.119148936170213,0.0893617021276596,0.140425531914894,0.0893617021276596,0.0638297872340425,0.123404255319149,0.0702127659574468,0.808510638297872,0.0553191489361702,0.163829787234043,0.117021276595745,0.0468085106382979,0.170212765957447,0.25531914893617,0.102127659574468,0.297872340425532,0.297872340425532,0.0787234042553192,0.297872340425532,0.114893617021277,0.2,0.0446808510638298,0.0723404255319149,0.129787234042553,0.0074468085106383,0.178723404255319,0.574468085106383,0.074468085106383,0.0151063829787234,0.00404255319148936,0.0138297872340426,0.0297872340425532,0.0174468085106383,0.00574468085106383,0.0212765957446809,0.0234042553191489,0.0074468085106383,0.0446808510638298,0.0702127659574468,0.446808510638298,0
"NY","NewYork",11212,1832.67920783146,7.7,11,32.6,5,83.6,22.3,39.8,31833,2.2,45.4,42,25.5,12.5,0.075,0.66,0.26,0.063,0.061,0.1,0.15,0.066,0.09,0.11,0.095,0.11,0.053,0.8,0.12,0.24,0.12,0.074,0.28,0.42,0.11,0.43,0.32,0.064,0.34,0.11,0.18,0.06,0.14,0.18,0.0064,0.22,0.69,0.14,0.033,0.012,0.015,0.038,0.036,0.0091,0.039,0.044,0.011,0.086,0.15,0.56,0
"NY","NewYork",11213,1196.53886042444,7.3,11.1,33.1,20,68.35,20.3,34.4,42116,3.5,38.7,53.5,21,21.9,0.0797297297297297,0.689189189189189,0.256756756756757,0.0702702702702703,0.0621621621621622,0.110810810810811,0.133783783783784,0.0918918918918919,0.109459459459459,0.110810810810811,0.0864864864864865,0.104054054054054,0.0594594594594595,0.810810810810811,0.108108108108108,0.216216216216216,0.12027027027027,0.0621621621621622,0.243243243243243,0.364864864864865,0.102702702702703,0.391891891891892,0.310810810810811,0.0581081081081081,0.310810810810811,0.0972972972972973,0.162162162162162,0.0527027027027027,0.112162162162162,0.162162162162162,0.00689189189189189,0.189189189189189,0.648648648648649,0.106756756756757,0.022972972972973,0.0102702702702703,0.0162162162162162,0.027027027027027,0.0283783783783784,0.00824324324324324,0.0310810810810811,0.0337837837837838,0.00864864864864865,0.0837837837837838,0.117567567567568,0.527027027027027,0
"NY","NewYork",11214,389.944684812969,5,7.7,39.1,53,1.19,11.2,22.8,56627,8.6,27.4,66.8,26,28.4,0.068,0.6,0.213333333333333,0.0666666666666667,0.0666666666666667,0.0906666666666667,0.114666666666667,0.0666666666666667,0.072,0.0733333333333333,0.0813333333333333,0.084,0.0493333333333333,0.72,0.0333333333333333,0.124,0.0586666666666667,0.04,0.146666666666667,0.2,0.0733333333333333,0.293333333333333,0.28,0.0613333333333333,0.28,0.0893333333333333,0.146666666666667,0.0386666666666667,0.117333333333333,0.16,0.00986666666666667,0.173333333333333,0.626666666666667,0.122666666666667,0.0213333333333333,0.0076,0.0146666666666667,0.0373333333333333,0.032,0.0101333333333333,0.0346666666666667,0.036,0.0122666666666667,0.0466666666666667,0.104,0.506666666666667,0
"NY","NewYork",11215,331.83653873309,3.2,6.8,34.9,75,4.7,9,5.3,131182,33.1,9.7,77.7,7.5,72.9,0.0774193548387097,0.741935483870968,0.268817204301075,0.078494623655914,0.0860215053763441,0.10752688172043,0.139784946236559,0.118279569892473,0.150537634408602,0.10752688172043,0.0741935483870968,0.129032258064516,0.0774193548387097,0.849462365591398,0.0720430107526882,0.172043010752688,0.129032258064516,0.0516129032258065,0.193548387096774,0.258064516129032,0.118279569892473,0.290322580645161,0.32258064516129,0.0924731182795699,0.333333333333333,0.139784946236559,0.182795698924731,0.0623655913978495,0.0849462365591398,0.161290322580645,0.0078494623655914,0.193548387096774,0.645161290322581,0.0956989247311828,0.0139784946236559,0.00526881720430108,0.0193548387096774,0.0258064516129032,0.0182795698924731,0.0089247311827957,0.0247311827956989,0.0204301075268817,0.0101075268817204,0.0526881720430108,0.0849462365591398,0.505376344086022,1
"NY","NewYork",11216,1101.45682549724,4.8,10.9,34.6,20,68.18,13,21.9,53278,8.6,28.9,68.6,17,39.1,0.0883116883116883,0.727272727272727,0.272727272727273,0.0779220779220779,0.0818181818181818,0.115584415584416,0.142857142857143,0.0896103896103896,0.12987012987013,0.115584415584416,0.0831168831168831,0.12987012987013,0.0766233766233766,0.896103896103896,0.0987012987012987,0.25974025974026,0.142857142857143,0.0662337662337662,0.272727272727273,0.415584415584416,0.12987012987013,0.402597402597403,0.350649350649351,0.0779220779220779,0.363636363636364,0.124675324675325,0.207792207792208,0.0636363636363636,0.101298701298701,0.155844155844156,0.00688311688311688,0.233766233766234,0.714285714285714,0.111688311688312,0.0194805194805195,0.00909090909090909,0.0181818181818182,0.0285714285714286,0.0272727272727273,0.00818181818181818,0.0324675324675325,0.0311688311688312,0.0102597402597403,0.0701298701298701,0.106493506493506,0.584415584415584,0
"NY","NewYork",11217,882.864636078004,3.4,6.3,35.3,57,18.32,13.9,11.5,103628,27.7,16.5,61,12.1,64.8,0.0666666666666667,0.694444444444444,0.247222222222222,0.0611111111111111,0.075,0.0888888888888889,0.113888888888889,0.102777777777778,0.127777777777778,0.0944444444444444,0.0611111111111111,0.0972222222222222,0.0638888888888889,0.777777777777778,0.0666666666666667,0.175,0.125,0.0472222222222222,0.175,0.261111111111111,0.105555555555556,0.277777777777778,0.272222222222222,0.0694444444444444,0.277777777777778,0.1,0.161111111111111,0.0527777777777778,0.0861111111111111,0.127777777777778,0.00666666666666667,0.169444444444444,0.555555555555556,0.075,0.0116666666666667,0.00444444444444444,0.0155555555555556,0.0305555555555556,0.0163888888888889,0.0075,0.0247222222222222,0.0211111111111111,0.0075,0.05,0.0805555555555556,0.444444444444444,0
"NY","NewYork",11218,347.465352551823,5.9,9.1,32.8,57,8.53,16.3,18.8,62781,11.9,26,58.8,18.7,41.8,0.0711864406779661,0.661016949152542,0.23728813559322,0.0627118644067797,0.0745762711864407,0.0949152542372881,0.133898305084746,0.076271186440678,0.115254237288136,0.088135593220339,0.0728813559322034,0.0949152542372881,0.0627118644067797,0.76271186440678,0.0576271186440678,0.145762711864407,0.1,0.0474576271186441,0.154237288135593,0.23728813559322,0.0847457627118644,0.322033898305085,0.271186440677966,0.0576271186440678,0.288135593220339,0.0966101694915254,0.161016949152542,0.0440677966101695,0.0830508474576271,0.161016949152542,0.00728813559322034,0.161016949152542,0.627118644067797,0.0949152542372881,0.0254237288135593,0.00525423728813559,0.0154237288135593,0.023728813559322,0.0271186440677966,0.00644067796610169,0.0254237288135593,0.0355932203389831,0.0110169491525424,0.0474576271186441,0.0864406779661017,0.491525423728814,0
